"type","code","message","context","selector"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/ch/fr/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(23)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/ch/it/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(24)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/ch/it/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(24)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/ch/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(25)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/ch/en/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(25)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/rs/sr/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(26)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/rs/sr/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(26)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/be/nl/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(27)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/be/nl/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(27)"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent","Anchor element found with a valid href attribute, but no link content has been supplied.","<a class=\"link\" href=\"https://www.ikea.com/be/fr/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(28)"
"notice","WCAG2AA.Principle2.Guideline2_4.2_4_4.H77,H78,H79,H80,H81","Check that the link text combined with programmatically determined link context identifies the purpose of the link.","<a class=\"link\" href=\"https://www.ikea.com/be/fr/?ref=gwp-start\" tabindex=\"-1\"></a>","html > body > div:nth-child(4) > a:nth-child(28)"
